generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
827,70,2.7677881026419028e-05,2.9461403262638913e-05,2.9325342084681015e-05,4.219981413897966e-07
828,67,2.7677881026419028e-05,2.9461403262638913e-05,2.9285552210427482e-05,4.675110178043253e-07
829,62,2.7677881026419028e-05,2.9461403262638913e-05,2.926113650594437e-05,4.850180044387008e-07
830,70,2.8115990015953827e-05,2.9461403262638913e-05,2.9344840131644594e-05,3.765434545667576e-07
831,60,2.781976343199278e-05,2.9461403262638913e-05,2.932431963376151e-05,4.1263456235263606e-07
832,62,2.8115990015953827e-05,2.9461403262638913e-05,2.9328022466061026e-05,4.002601776885322e-07
833,71,2.8115990015953827e-05,2.9461403262638913e-05,2.9299226214802612e-05,4.2903665351948474e-07
834,66,2.8115990015953827e-05,2.9461403262638913e-05,2.9242773610052587e-05,4.963348725586873e-07
835,68,2.8115990015953827e-05,2.9461403262638913e-05,2.9242773610052587e-05,4.963348725586873e-07
836,66,2.8115990015953827e-05,2.9461403262638913e-05,2.920913827888546e-05,5.251314395353403e-07
837,73,2.8066959999093537e-05,2.9461403262638913e-05,2.9156912435053528e-05,5.571994277052449e-07
838,70,2.8115990015953827e-05,2.9461403262638913e-05,2.9247012465399e-05,4.790452544779495e-07
839,66,2.8115990015953827e-05,2.9461403262638913e-05,2.9179741803064748e-05,5.35370369171921e-07
840,68,2.8115990015953827e-05,2.9635616932482852e-05,2.9260897101817116e-05,4.641897508712361e-07
841,58,2.8115990015953827e-05,2.9635616932482852e-05,2.9309491719711864e-05,4.079217500096584e-07
842,68,2.805948115916517e-05,2.9635616932482852e-05,2.930344348309204e-05,4.285037221594962e-07
843,68,2.805948115916517e-05,2.9461403262638913e-05,2.931626821586497e-05,4.0734790048856994e-07
844,74,2.737415251020407e-05,2.9461403262638913e-05,2.922891504061871e-05,5.336206868064331e-07
845,67,2.737415251020407e-05,2.9461880456015866e-05,2.93320074261894e-05,4.245201694395434e-07
846,68,2.8115990015953827e-05,2.9461880456015866e-05,2.9410956230805436e-05,2.556075702886475e-07
847,64,2.8115990015953827e-05,2.9702627391740707e-05,2.941397749733642e-05,2.5760104065671004e-07
848,63,2.8115990015953827e-05,2.9461880456015866e-05,2.9395054682443814e-05,2.637784180320681e-07
849,60,2.8115990015953827e-05,2.9461880456015866e-05,2.939429469243408e-05,2.425403507659944e-07
850,68,2.8115990015953827e-05,2.9461880456015866e-05,2.9396180931923135e-05,2.3638830346227787e-07
851,74,2.8686737743172666e-05,2.9461880456015866e-05,2.9422681916500023e-05,1.6883718902691343e-07
852,68,2.8686737743172666e-05,2.9461880456015866e-05,2.940330931359616e-05,2.0404189755944434e-07
853,74,2.8622952693877616e-05,2.9461880456015866e-05,2.9383145362493313e-05,2.348883335361151e-07
854,68,2.8622952693877616e-05,2.9461880456015866e-05,2.9392037333287665e-05,2.242097770730417e-07
855,66,2.8622952693877616e-05,2.9461880456015866e-05,2.9408341359667025e-05,1.9496376160484855e-07
856,63,2.8622952693877616e-05,2.974083358873767e-05,2.9425365552625646e-05,1.759795208656056e-07
857,68,2.8622952693877616e-05,2.974083358873767e-05,2.9426874177639025e-05,2.038267339598832e-07
858,68,2.7894212310410803e-05,2.974083358873767e-05,2.9408794910630365e-05,2.634873733323284e-07
859,68,2.7572108993094328e-05,2.974083358873767e-05,2.9372574603510673e-05,3.76262861008009e-07
860,76,2.7572108993094328e-05,2.974083358873767e-05,2.9400086804260194e-05,3.1827312178221406e-07
861,72,2.7572108993094328e-05,2.974083358873767e-05,2.937499379488907e-05,3.4120772761409887e-07
862,66,2.7572108993094328e-05,2.974083358873767e-05,2.94022102446563e-05,3.677022721501195e-07
863,71,2.732364543045807e-05,2.974083358873767e-05,2.937176417696532e-05,4.247402976766421e-07
864,62,2.8256609444388647e-05,2.974083358873767e-05,2.9442557372646735e-05,2.2201456577613177e-07
865,72,2.8256609444388647e-05,2.974083358873767e-05,2.9414046681608147e-05,3.1029984527615046e-07
866,68,2.8256609444388647e-05,2.974083358873767e-05,2.937694107799942e-05,3.545856032681519e-07
867,66,2.8256609444388647e-05,2.974083358873767e-05,2.937694107799942e-05,3.545856032681519e-07
868,64,2.8256609444388647e-05,2.974083358873767e-05,2.9356898401080693e-05,3.6555459527206495e-07
869,74,2.8256609444388647e-05,2.974083358873767e-05,2.9338345599276328e-05,3.82852876662248e-07
870,74,2.8256609444388647e-05,2.974083358873767e-05,2.9294817981639143e-05,4.208865090857688e-07
871,66,2.8256609444388647e-05,2.974083358873767e-05,2.9243216199426303e-05,4.6964161336352943e-07
872,68,2.8151856686238162e-05,2.974083358873767e-05,2.917810654793614e-05,5.314851579247523e-07
873,64,2.8151856686238162e-05,2.974083358873767e-05,2.911595842809579e-05,5.659117029032243e-07
874,62,2.8151856686238162e-05,2.974083358873767e-05,2.9153701515990927e-05,5.561822827181301e-07
875,70,2.8151856686238162e-05,2.974083358873767e-05,2.911757006960106e-05,5.507186955093203e-07
876,74,2.8151856686238162e-05,2.974083358873767e-05,2.908238419677303e-05,5.780656928814501e-07
877,68,2.7282071013469472e-05,2.974083358873767e-05,2.9084341751812398e-05,5.802526013935054e-07
878,58,2.7282071013469472e-05,2.974083358873767e-05,2.9052248825421245e-05,5.960641752644785e-07
879,69,2.7282071013469472e-05,2.974083358873767e-05,2.8992878950274234e-05,6.501328522009881e-07
880,68,2.7282071013469472e-05,2.9769615568584525e-05,2.90993378098108e-05,6.306966158409643e-07
881,72,2.6978860834384642e-05,2.9769615568584525e-05,2.9027091277261267e-05,6.852941454884919e-07
882,67,2.6978860834384642e-05,2.974083358873767e-05,2.897832034223039e-05,7.304550664012701e-07
883,62,2.6978860834384642e-05,2.974083358873767e-05,2.889330198785193e-05,7.804907054376494e-07
884,68,2.6978860834384642e-05,2.974083358873767e-05,2.8854317810288898e-05,8.108302950404371e-07
885,74,2.7282071013469472e-05,2.974083358873767e-05,2.904700637868638e-05,6.019487740017952e-07
886,74,2.713847696845861e-05,2.974083358873767e-05,2.9086032543246735e-05,5.977854918394132e-07
887,70,2.713847696845861e-05,2.974083358873767e-05,2.9075693066946128e-05,5.695298868817495e-07
888,68,2.7734285569585698e-05,2.974083358873767e-05,2.9204266725193395e-05,4.225615752852796e-07
889,64,2.8256609444388647e-05,2.974083358873767e-05,2.9236350653467467e-05,4.0638907701111044e-07
890,65,2.7926439318263327e-05,2.9461403262638913e-05,2.920119979289225e-05,4.450056847909707e-07
891,68,2.7926439318263327e-05,2.9461403262638913e-05,2.9209085499560947e-05,4.431160809328999e-07
892,68,2.8256609444388647e-05,2.9461403262638913e-05,2.932791516573937e-05,3.0357058244812363e-07
893,66,2.852940514593944e-05,2.9461403262638913e-05,2.9319330668925247e-05,2.975539915582714e-07
894,70,2.852940514593944e-05,2.996607796507956e-05,2.934165425558227e-05,2.881009881617541e-07
895,68,2.866821181426346e-05,2.996607796507956e-05,2.932965981249876e-05,2.9329309971133543e-07
896,60,2.737738636755676e-05,2.9461403262638913e-05,2.9263741854882775e-05,3.7439265435777417e-07
897,74,2.866821181426346e-05,2.9461403262638913e-05,2.9277591546527654e-05,3.233645821455242e-07
898,64,2.866821181426346e-05,2.9461403262638913e-05,2.9313436485613555e-05,2.935365622392672e-07
899,74,2.83656607020207e-05,2.9461403262638913e-05,2.9255429729361782e-05,3.4156550786494226e-07
900,68,2.83656607020207e-05,2.9461403262638913e-05,2.926696975493376e-05,3.2571514628627596e-07
901,68,2.7893496284916156e-05,2.9461403262638913e-05,2.9294594267937066e-05,3.178892063864278e-07
902,68,2.866821181426346e-05,2.9461403262638913e-05,2.932335137871825e-05,2.848423237478526e-07
903,70,2.866821181426346e-05,2.9461403262638913e-05,2.9341652158033725e-05,2.564220394638784e-07
904,76,2.866821181426346e-05,2.9461403262638913e-05,2.933821374234467e-05,2.466506294165775e-07
905,66,2.866821181426346e-05,2.9461403262638913e-05,2.9387407805966908e-05,1.8941635190635398e-07
906,69,2.866821181426346e-05,3.0442690472420587e-05,2.938250595396256e-05,2.2828442381478625e-07
907,68,2.866821181426346e-05,3.0442690472420587e-05,2.9376851666670586e-05,2.804697807817556e-07
908,70,2.8452218780772888e-05,3.0442690472420587e-05,2.9363801744392416e-05,2.9052771439485385e-07
909,74,2.8452218780772888e-05,3.0442690472420587e-05,2.936755528222821e-05,2.7281200392491596e-07
910,68,2.8452218780772888e-05,3.0442690472420587e-05,2.9377091535512677e-05,2.569666632882098e-07
911,74,2.866821181426346e-05,2.954717168163365e-05,2.9374697723318293e-05,2.0521044310834252e-07
912,69,2.8553232689074158e-05,2.954717168163365e-05,2.9382823447087912e-05,2.0131541700214514e-07
913,66,2.8553232689074158e-05,2.954717168163365e-05,2.9364545016954513e-05,2.2406591217563402e-07
914,72,2.8553232689074158e-05,2.954717168163365e-05,2.9428235435709574e-05,1.2761741885263533e-07
915,66,2.780785922428718e-05,2.954717168163365e-05,2.936778130829993e-05,3.094606749795821e-07
916,58,2.780785922428718e-05,2.954717168163365e-05,2.9343187138963817e-05,3.698051948571472e-07
917,64,2.7978430611239315e-05,2.954717168163365e-05,2.9365737005315752e-05,3.3582744485640415e-07
918,74,2.7978430611239315e-05,2.954717168163365e-05,2.9332867063304652e-05,3.8702169397878806e-07
919,66,2.7978430611239315e-05,2.959215273834962e-05,2.943432848390772e-05,1.789595433460848e-07
920,71,2.7978430611239315e-05,2.954717168163365e-05,2.942925506480222e-05,1.763081411630033e-07
921,68,2.7978430611239315e-05,2.954717168163365e-05,2.9441619651959594e-05,1.7019949958140967e-07
922,74,2.7978430611239315e-05,2.954717168163365e-05,2.9425226704291967e-05,2.3606041946461925e-07
923,62,2.7978430611239315e-05,2.954717168163365e-05,2.9431833683015963e-05,2.339861245446329e-07
924,72,2.7978430611239315e-05,2.954717168163365e-05,2.9408260418021474e-05,2.854030747508261e-07
925,76,2.7431811901135e-05,2.954717168163365e-05,2.9419806527801983e-05,2.879609873069031e-07
926,70,2.7431811901135e-05,2.9461403262638913e-05,2.9384606210045207e-05,3.3449224513636375e-07
927,68,2.7431811901135e-05,2.9461403262638913e-05,2.934887287783436e-05,4.131122119666672e-07
928,71,2.7431811901135e-05,2.9510397249658428e-05,2.93982858081959e-05,2.769310672070148e-07
929,67,2.8278685326190863e-05,2.9461403262638913e-05,2.9369479694296593e-05,2.8392620902709355e-07
930,72,2.8278685326190863e-05,2.9461403262638913e-05,2.9407796684319428e-05,1.971212361700525e-07
931,68,2.8278685326190863e-05,2.9461403262638913e-05,2.941350106823833e-05,1.593905969038524e-07
932,78,2.8278685326190863e-05,2.9461403262638913e-05,2.9369149145621525e-05,2.676657895552597e-07
933,70,2.8278685326190863e-05,2.9461403262638913e-05,2.938533932710562e-05,2.3817348663995098e-07
934,72,2.8278685326190863e-05,2.9461403262638913e-05,2.9378742107508337e-05,2.6465808868082014e-07
935,71,2.753577705575335e-05,2.9461403262638913e-05,2.9293349494572252e-05,4.205463254209379e-07
936,69,2.753577705575335e-05,2.9461403262638913e-05,2.933420174159832e-05,3.801807581334068e-07
937,72,2.8278685326190863e-05,2.9461403262638913e-05,2.942066638678705e-05,2.0806404083799576e-07
938,63,2.8278685326190863e-05,2.982863920163558e-05,2.943642576346517e-05,1.8982214149303395e-07
939,64,2.8278685326190863e-05,2.982863920163558e-05,2.943642576346517e-05,1.8982214149303395e-07
940,66,2.8278685326190863e-05,2.982863920163558e-05,2.943642576346517e-05,1.8982214149303395e-07
941,62,2.8278685326190863e-05,2.982863920163558e-05,2.9421641789259573e-05,2.292610249596361e-07
942,72,2.8278685326190863e-05,2.982863920163558e-05,2.945580018690823e-05,1.443101967272422e-07
943,72,2.7814672093856773e-05,2.982863920163558e-05,2.9445409572266595e-05,1.8795351574908153e-07
944,66,2.9461403262638913e-05,2.982863920163558e-05,2.9465993711876372e-05,4.080080528442947e-08
945,72,2.8362474492135718e-05,2.9461403262638913e-05,2.9447344538940642e-05,1.2209098418168798e-07
946,72,2.8341577062243773e-05,2.9461403262638913e-05,2.9447405435133977e-05,1.2441541228360143e-07
947,66,2.9461403262638913e-05,2.9461403262638913e-05,2.9461403262638913e-05,0.0
948,72,2.9461403262638913e-05,2.9461403262638913e-05,2.9461403262638913e-05,0.0
949,70,2.808956417660858e-05,2.9461403262638913e-05,2.9395046218094533e-05,2.627671571162114e-07
950,60,2.808956417660858e-05,2.9461403262638913e-05,2.9392380189136828e-05,2.63162057249677e-07
951,76,2.808956417660858e-05,2.9461403262638913e-05,2.938751932508458e-05,2.9214062113661424e-07
952,66,2.808956417660858e-05,2.9461403262638913e-05,2.93814505928866e-05,3.1023167901336067e-07
953,70,2.808956417660858e-05,2.9461403262638913e-05,2.9394740399378922e-05,2.909606381581021e-07
954,70,2.808956417660858e-05,2.9461403262638913e-05,2.9364302604311223e-05,3.4166045599524e-07
955,70,2.808956417660858e-05,2.9461403262638913e-05,2.93928113083374e-05,2.9898539713997853e-07
956,64,2.808956417660858e-05,2.9461403262638913e-05,2.937566331976202e-05,3.3206937086681527e-07
957,68,2.7169690375137283e-05,2.9461403262638913e-05,2.9299211780263917e-05,4.669972479430096e-07
958,64,2.7169690375137283e-05,2.9461403262638913e-05,2.925710918262346e-05,5.616900396458257e-07
959,70,2.7169690375137283e-05,2.9461403262638913e-05,2.9289724086480706e-05,5.339435492625062e-07
960,70,2.7169690375137283e-05,2.9461403262638913e-05,2.9364164897243625e-05,3.8767405597701875e-07
961,68,2.808956417660858e-05,2.9461403262638913e-05,2.9426291767332085e-05,2.1417037711880414e-07
962,70,2.808956417660858e-05,2.9461403262638913e-05,2.9443439755907462e-05,1.5249524251437078e-07
963,64,2.939616181015318e-05,2.9461403262638913e-05,2.9460587744482843e-05,7.248483917861006e-09
964,62,2.9461403262638913e-05,2.9461403262638913e-05,2.9461403262638913e-05,0.0
965,72,2.9461403262638913e-05,2.9461403262638913e-05,2.9461403262638913e-05,0.0
966,68,2.7904362797897453e-05,2.9461403262638913e-05,2.9441940256829642e-05,1.7299097957871127e-07
967,72,2.7904362797897453e-05,3.004656186442093e-05,2.9420702944137966e-05,2.6427538494503854e-07
968,60,2.7904362797897453e-05,2.9461403262638913e-05,2.9419177694999903e-05,2.0703625608064225e-07
969,72,2.8204863467521387e-05,2.9461403262638913e-05,2.9427256460974322e-05,1.8519685782205633e-07
970,70,2.7688520431531932e-05,2.9461403262638913e-05,2.939082690461192e-05,3.035452999623236e-07
971,73,2.7688520431531932e-05,2.9461403262638913e-05,2.933996029960735e-05,4.055857289572411e-07
972,69,2.7688520431531932e-05,2.9461403262638913e-05,2.9331680257216768e-05,4.474120854319048e-07
973,77,2.7688520431531932e-05,2.9461403262638913e-05,2.928923878862625e-05,4.859888330319865e-07
974,74,2.7688520431531932e-05,2.9461403262638913e-05,2.923130423121357e-05,5.335258459520683e-07
975,64,2.7688520431531932e-05,2.9598335644975904e-05,2.923507722166812e-05,5.432986564551899e-07
976,76,2.739280179568245e-05,2.9598335644975904e-05,2.924282760097273e-05,5.607561326752121e-07
977,74,2.739280179568245e-05,2.9598335644975904e-05,2.9262927938629523e-05,5.505854609475416e-07
978,66,2.7688520431531932e-05,2.9598335644975904e-05,2.9348623993766493e-05,4.0248479086837855e-07
979,68,2.7378436287411215e-05,2.9598335644975904e-05,2.9333017273319648e-05,4.318720890296077e-07
980,68,2.7378436287411215e-05,2.9461403262638913e-05,2.9289940473586673e-05,4.5902551639101094e-07
981,66,2.7688520431531932e-05,2.9461403262638913e-05,2.9315410651080018e-05,4.133710089549242e-07
982,64,2.848987078229378e-05,2.9461403262638913e-05,2.9390422550136118e-05,2.4193313265617305e-07
983,68,2.848987078229378e-05,2.9994423814205245e-05,2.9417758255924598e-05,2.0655552763090944e-07
984,70,2.848987078229378e-05,2.9461403262638913e-05,2.942323965503433e-05,1.6662467794838104e-07
985,68,2.7940044484804353e-05,2.9461403262638913e-05,2.9409136100086258e-05,2.1380584339342657e-07
986,68,2.7940044484804353e-05,2.9461403262638913e-05,2.9398876167605033e-05,2.2161419074224906e-07
987,68,2.848987078229378e-05,2.9461403262638913e-05,2.9409284087988007e-05,1.6523831654372032e-07
988,64,2.8258585515695793e-05,2.9461403262638913e-05,2.9383184568561738e-05,2.4829117405630824e-07
989,62,2.8258585515695793e-05,2.9461403262638913e-05,2.9335475901548908e-05,3.055535585583025e-07
990,67,2.8258585515695793e-05,3.0080912821374627e-05,2.9300421376080466e-05,3.5926003561106754e-07
991,68,2.77356410501277e-05,3.0080912821374627e-05,2.932469726766712e-05,3.726751723785147e-07
992,72,2.848987078229378e-05,3.0080912821374627e-05,2.9359898745584215e-05,3.1128051878069845e-07
993,70,2.848987078229378e-05,3.0080912821374627e-05,2.9400914479400817e-05,2.947752787206186e-07
994,68,2.848987078229378e-05,3.0080912821374627e-05,2.9408020672311665e-05,2.6989984333055134e-07
995,62,2.848987078229378e-05,3.0080912821374627e-05,2.940383920534805e-05,2.7709002721420647e-07
996,70,2.848987078229378e-05,3.0080912821374627e-05,2.941728545427381e-05,2.711236362750159e-07
997,63,2.829075948821896e-05,3.0080912821374627e-05,2.9424222140800754e-05,2.7672562250317904e-07
998,73,2.829075948821896e-05,3.0080912821374627e-05,2.9388110461948755e-05,2.4425710169665867e-07
